mod_folder,name,title,manufacturer,description,TechRequired,AA_Tech,category,size_class,size_m,size_source,is_hidden,hidden_reason
Squad,shockConeIntake,Shock Cone Intake,C7 Aerospace Division,A shocking new intake from the C7 Aerospace Division that brought you much adored parts such as the Delta Wing and the Standard Nosecone! Offers exceptional performance at all speeds and has some heat shielding of its own.,AA_6_Aircraft_Hypersonic_Flight,AA_6_Aircraft_Hypersonic_Flight,Aero,Small,1.25,bulkheadProfiles,False,
Squad,turboFanEngine,"J-X4 ""Whiplash"" Turbo Ramjet Engine",C7 Aerospace Division,"A highly advanced turbine engine using space-grade materials for very high performance. This new model features the latest in thrust vectoring and compression technology and is designed to operate best at higher altitudes and speeds. The advanced turbo ramjet design bleeds air around the compressor at high speed allowing a far maximum speed than regular jet engines, so engineers from C7 Aerospace assured us all those leaks are intentional.",AA_6_Aircraft_Hypersonic_Flight,AA_6_Aircraft_Hypersonic_Flight,Engine,Small,1.25,bulkheadProfiles,False,
Squad,toroidalAerospike,"T-1 Toroidal Aerospike ""Dart"" Liquid Fuel Engine",C7 Aerospace Division,"The Toroidal Aerospike is a huge breakthrough from C7 Aerospace. While heavier than previous models, with its heavy-duty exhaust nozzle, the Aerospike makes up for it with an efficient burning of fuel at all altitudes.",AA_9_Rocket_ExperimentalSystems,AA_9_Rocket_ExperimentalSystems,Engine,Radial,,attachRules/bulkheadProfiles,False,
Squad,radialEngineBody,Engine Pre-cooler,C7 Aerospace Division,"Advanced materials allow this cooler to wick away the heat from attached engines. In addition, it features additional intake area optimized for supersonic flight and powerful static suction.",AA_6_Aircraft_Hypersonic_Flight,AA_6_Aircraft_Hypersonic_Flight,Aero,Radial,,attachRules/bulkheadProfiles,False,
Squad,ionEngine,"IX-6315 ""Dawn"" Electric Propulsion System",Ionic Symphonic Protonic Electronics,"By emitting ionized xenon gas through a small thruster port, Dawn can produce incredibly efficient propulsion, but with a downside of very low thrust and high energy usage. According to ISP Electronics sales reps, the rumours of this engine being powered by ""dark magic"" are largely exaggerated.",AA_T99_Parking,NYI,Engine,Tiny,0.625,bulkheadProfiles,False,
Squad,xenonTank,PB-X150 Xenon Container,Probodobodyne Inc,"Although most of the Probodobodyne staff couldn't pronounce ""Xenon"", when told how to say it correctly, they all agreed it sounded super-cool - and everything possible should be done so it could be used as a fuel, no matter the cost.",AA_T99_Parking,NYI,FuelTank,Tiny,0.625,bulkheadProfiles,False,
Squad,xenonTankLarge,PB-X750 Xenon Container,Probodobodyne Inc,"Although most of the Probodobodyne staff couldn't pronounce ""Xenon"", when told how to say it correctly, they all agreed it sounded super-cool - and everything possible should be done so it could be used as a fuel, no matter the cost.",AA_T99_Parking,NYI,FuelTank,Small,1.25,bulkheadProfiles,False,
Squad,xenonTankRadial,PB-X50R Xenon Container,,"The X50R is a small-volume Xenon container, heralded by engineers for being ideally suited for small ion-driven spacecraft, and also for having thoroughly disproved management in their notion that a smaller fuel tank would make the fuel cheaper.",AA_T99_Parking,NYI,FuelTank,Radial,,attachRules/bulkheadProfiles,False,
ReStockPlus,restock-heatshield-1875-1,Heat Shield (1.875m),O.M.B. Demolition Enterprises,"A specially sized thermal shield for medium sized rockets. Curiously, has a passageway for a hatch in there - almost looks like it was made by moles.",AA_3_Recovery_Small_Recovery_Systems,AA_3_Recovery_Small_Recovery_Systems,Thermal,Medium,1.875,bulkheadProfiles,False,
ReStockPlus,restock-engine-les-2,Launch Escape System Jr.,Kerbodyne,A smaller solid rocket tower for yeeting crew away from certain death.,AA_3_Rocket_Small_Rockets,AA_3_Rocket_Small_Rockets,Utility,Radial,,attachRules/bulkheadProfiles,False,
Squad,HeatShield2,Heat Shield (2.5m),O.M.B. Demolition Enterprises,A medium structural heat shield with an integrated fairing,AA_5_Recovery_Large_Recovery_Systems,AA_5_Recovery_Large_Recovery_Systems,Thermal,Large,2.5,bulkheadProfiles,False,
Squad,landingLeg1,LT-1 Landing Struts,Moving Parts Experts Group,"It may have been originally designed as a heavy-duty metal detector, but this landing leg certainly emphasises an important fact in surface landings: you don't need to put a crater in the ground to stop yourself!",AA_4_Recovery_Separation_Systems,AA_4_Recovery_Separation_Systems,Ground,Radial,,attachRules/bulkheadProfiles,False,
Squad,LaunchEscapeSystem,Launch Escape System,Kerbodyne,This solid rocket tower is designed to wrench the command pod up and away from a malfunctioning rocket.,AA_4_NASA_Docking,AA_4_NASA_Docking,Utility,Radial,,attachRules/bulkheadProfiles,False,
Squad,parachuteLarge,Mk16-XL Parachute,,"The Mk16-XL Parachute is a double-sized variant of the Mk16, now with only 50% of the structural integrity!",AA_3_Recovery_Small_Recovery_Systems,AA_3_Recovery_Small_Recovery_Systems,Utility,Radial,,attachRules/bulkheadProfiles,False,
Squad,SmallGearBay,LY-10 Small Landing Gear,LightYear Tire Company,"High performance retractable landing gear. Comes with shock absorber, steering and a built-in spotlights. If we didn't tell you, you'd never know that most of those components were salvaged from scrapped machinery... oh.",AA_1_Aircraft_Expansion,AA_1_Aircraft_Expansion,Ground,Radial,,attachRules/bulkheadProfiles,False,
SquadExpansion,HeatShield1p5,Heat Shield (1.875m),O.M.B. Demolition Enterprises,A medium structural heat shield with an integrated fairing,AA_3_Recovery_Small_Recovery_Systems,AA_3_Recovery_Small_Recovery_Systems,Thermal,Medium,1.875,bulkheadProfiles,False,
ReStockPlus,restock-battery-1875-1,Z-2.5K Rechargeable Battery Bank,Zaltonic Electronics,Medium battery pack for medium battery applications.,AA_5_Soviet_Soyuz,AA_5_Soviet_Soyuz,Electrical,Medium,1.875,bulkheadProfiles,False,
SCANsat,scansat-sar-radarsat-2-1,SAR-C Antenna,SCAN: Scientific Committee on Advanced Navigation,"An advanced synthetic aperture radar instrument, which uses more power to operate at larger swaths and from higher altitudes. Effectively captures high resolution elevation data from medium orbits, but is restricted to a very narrow range of operation. Uses a large amount of power and functions in lit and unlit situations.",AA_6_Science_ScansatAdvanced,AA_6_Science_ScansatAdvanced,Science,Radial,,attachRules/bulkheadProfiles,False,
Squad,solarPanelOX10C,OX-10C Photovoltaic Panels,Probodobodyne Inc,The -10C versions of probodobodyne's award winning line of photovoltaic cells have a unique feature - they're round! This special method of deployment offers yet another option for a spacecraft's power needs. Warning: Not retractable once deployed.,AA_8_NASA_SLS,AA_8_NASA_SLS,Electrical,Radial,,attachRules/bulkheadProfiles,False,
Squad,solarPanelSP10C,SP-10C Photovoltaic Panels,Probodobodyne Inc,The -10C versions of probodobodyne's award winning line of photovoltaic cells have a unique feature - they're round! This special method of deployment offers yet another option for a spacecraft's power needs.,AA_8_NASA_SLS,AA_8_NASA_SLS,Electrical,Radial,,attachRules/bulkheadProfiles,False,
Squad,solarPanelOX10L,OX-10L 1x5 Photovoltaic Panels,Probodobodyne Inc,"A larger version of the OX-4 series of solar panels. Includes advanced heat radiators, and a deploying bracket to keep the panels clear of other sensitive instruments on the craft. Warning: Not retractable once deployed.",AA_4_Electrical_Advanced_Fixed_Generation,AA_4_Electrical_Advanced_Fixed_Generation,Electrical,Radial,,attachRules/bulkheadProfiles,False,
Squad,solarPanelSP10L,SP-10L 1x5 Photovoltaic Panels,Probodobodyne Inc,This enhanced version of the SP series photovoltaic panels provides improved power generation by increasing solar array area by a full five fold. The SP model as always includes a case to allow the panel to be retracted when its not needed or when keeping it deployed could mean damage to the sensitive panels.,AA_5_Electrical_Deployable_Power_Systems,AA_5_Electrical_Deployable_Power_Systems,Electrical,Radial,,attachRules/bulkheadProfiles,False,
Squad,largeSolarPanel,Gigantor XL Solar Array,Probodobodyne Inc,"The single largest solar array available for purchase, the Gigantor XL offers tremendous generation potential from a compact initial package.  Includes passive radiators on the reverse side for better heat dissipation.",AA_8_Station_International_Space_Station,AA_8_Station_International_Space_Station,Electrical,Radial,,attachRules/bulkheadProfiles,False,
Squad,batteryBank,Z-1k Rechargeable Battery Bank,Zaltonic Electronics,"The Z-1k is a stackable battery bank, with ten times the power capacity of the Z-100.",AA_5_Rocket_Advanced_Rocketry,AA_5_Rocket_Advanced_Rocketry,Electrical,Small,1.25,bulkheadProfiles,False,
Squad,FuelCell,Fuel Cell,Zaltonic Electronics,A small fuel cell that allows fuel and oxidizer to be converted into energy.  Handy for those places where a solar panel will not do.  Also handy for re-heating snacks.,AA_4_Electrical_Advanced_Fixed_Generation,AA_4_Electrical_Advanced_Fixed_Generation,Electrical,Radial,,attachRules/bulkheadProfiles,False,
Squad,foldingRadLarge,Thermal Control System (large),Probodobodyne Inc,A deployable thermal control system consisting of multiple liquid cooled radiator panels.,AA_T99_Parking,NYI,Thermal,Radial,,attachRules/bulkheadProfiles,False,
ReStockPlus,restock-drone-core-375-1,RC-XL001 Remote Guidance Unit,STEADLER Engineering Corps,"The massive XL RGU system designed by Kerbodyne and built by STEADLER is a triumph of aerospace engineering and contains important features such as the large empty void in the center, which can be filled with anything you like. Unlike other stack RGUs, it contains powerful reaction wheels so doubles as a guidance unit.",AA_9_Probe_Remote_Guidance_Systems,AA_9_Probe_Remote_Guidance_Systems,Pods,XL,3.75,bulkheadProfiles,False,
SCANsat,scansat-recon-kh11-1,VS-11 Classified Reconnaissance Imager,SCAN: Scientific Committee on Advanced Navigation,The *REDACTED* can observe *REDACTED* targets every *REDACTED* from altitudes of *REDACTED* to *REDACTED*. Such amazing *REDACTED* have led *REDACTED* to speculate that *REDACTED* *REDACTED*. Uses a medium amount of power and functions only in lit situations.,AA_8_Science_HighEndScience,AA_8_Science_HighEndScience,Science,Radial,,attachRules/bulkheadProfiles,False,
Squad,MpoProbe,MPO Probe,STEADLER Engineering Corps,"The Moho Planetary Observer combines the function of many parts in one, to help make sure the searing heat of its primary mission target is distributed and dissipated without harming its critical control functionality.",AA_T99_Parking,NYI,Pods,Large,2.5,bulkheadProfiles,False,
Squad,MtmStage,MTM Stage,STEADLER Engineering Corps,The Moho Transfer Module houses a control core and a generously sized xenon tank. Perfect for transporting large scientific payloads anywhere where large amounts of deltaV are required.,AA_T99_Parking,NYI,Pods,Large,2.5,bulkheadProfiles,False,
Squad,probeStackLarge,RC-L01 Remote Guidance Unit,STEADLER Engineering Corps,"A larger version of the popular RGU system, developed in partnership with the Rockomax conglomerate.",AA_9_Probe_Remote_Guidance_Systems,AA_9_Probe_Remote_Guidance_Systems,Pods,Large,2.5,bulkheadProfiles,False,
Squad,Decoupler_3,TD-37 Decoupler,O.M.B. Demolition Enterprises,"Originally designed for separating buildings that were stuck together, O.M.B. has repurposed these explosive bolts for use in separating stacks of massive rockets.",AA_6_Recovery_Heavy_Separation_Systems,AA_6_Recovery_Heavy_Separation_Systems,Coupling,XL,3.75,bulkheadProfiles,False,
Squad,Size3MediumTank,Kerbodyne S3-7200 Tank,Kerbodyne,Kerbodyne's signature heavy fuel tank. Designed to be used with their advanced rocket engines.,AA_6_Rocket_Heavy_Rocketry,AA_6_Rocket_Heavy_Rocketry,Propulsion,Radial,,attachRules/bulkheadProfiles,False,
Squad,Size3SmallTank,Kerbodyne S3-3600 Tank,Kerbodyne,"A half-capacity version of Kerbodyne's iconic fuel tank, for not quite exactly half the cost.",AA_6_Rocket_Heavy_Rocketry,AA_6_Rocket_Heavy_Rocketry,Propulsion,Radial,,attachRules/bulkheadProfiles,False,
Squad,Size3To2Adapter_v2,Kerbodyne ADTP-2-3,Kerbodyne,This adapter is used to bridge between Kerbodyne and Rockomax rocket bodies.,AA_6_Rocket_Heavy_Rocketry,AA_6_Rocket_Heavy_Rocketry,FuelTank,XL,3.75,bulkheadProfiles,False,
Squad,size3Decoupler,TR-38-D,O.M.B. Demolition Enterprises,"Originally designed to separate buildings that were stuck together, O.M.B has repurposed these explosive bolts for use in separating stacks of massive rockets.",AA_T99_Parking,NYI,none,XL,3.75,bulkheadProfiles,True,category=none
Squad,Size3to2Adapter,Kerbodyne ADTP-2-3,Kerbodyne,This adapter is used to bridge between Kerbodyne and Rockomax rocket bodies.,AA_T99_Parking,NYI,none,XL,3.75,bulkheadProfiles,True,category=none
StationPartsExpansionRedux,sspx-cargo-container-25-1,PPD-CRG-1 Logistics Module,Kerbin Resource Development Administration,"A long 2.5m logistics module, storing a wide variety of possible commodities.",AA_T99_Parking,NYI,Payload,Large,2.5,bulkheadProfiles,False,
StationPartsExpansionRedux,sspx-cargo-container-25-2,PPD-CRG-2 Logistics Module,Kerbin Resource Development Administration,"A medium-sized 2.5m logistics module, storing a wide variety of possible commodities.",AA_T99_Parking,NYI,Payload,Large,2.5,bulkheadProfiles,False,
StationPartsExpansionRedux,sspx-cargo-container-25-3,PPD-CRG-3 Logistics Module,Kerbin Resource Development Administration,"A compact 2.5m logistics module, storing a wide variety of possible commodities.",AA_T99_Parking,NYI,Payload,Large,2.5,bulkheadProfiles,False,
StationPartsExpansionRedux,sspx-cargo-container-375-1,PXL-CRG-1 Logistics Module,Kerbin Resource Development Administration,"A long 3.75m logistics module, storing a wide variety of possible commodities.",AA_T99_Parking,NYI,Payload,XL,3.75,bulkheadProfiles,False,
StationPartsExpansionRedux,sspx-cargo-container-375-2,PXL-CRG-2 Logistics Module,Kerbin Resource Development Administration,"A medium-sized 3.75m logistics module, storing a wide variety of possible commodities.",AA_T99_Parking,NYI,Payload,XL,3.75,bulkheadProfiles,False,
StationPartsExpansionRedux,sspx-cargo-container-375-3,PXL-CRG-3 Logistics Module,Kerbin Resource Development Administration,"A compact 3.75m logistics module, storing a wide variety of possible commodities.",AA_T99_Parking,NYI,Payload,XL,3.75,bulkheadProfiles,False,
StationPartsExpansionRedux,sspx-cargo-container-radial-huge-1,KRDA-XL8000 Cargo Container,Kerbin Resource Development Administration,A huge transport container commissioned to transport large volumes of cargo anywhere in the system. Can store any of a wide variety of cargoes.,AA_T99_Parking,NYI,Payload,Radial,,attachRules/bulkheadProfiles,False,
StationPartsExpansionRedux,sspx-cargo-container-radial-huge-2,KRDA-XL4000 Cargo Container,Kerbin Resource Development Administration,A slightly smaller transport container commissioned to transport large volumes of cargo anywhere in the system. Can store any of a wide variety of cargoes.,AA_T99_Parking,NYI,Payload,Radial,,attachRules/bulkheadProfiles,False,
StationPartsExpansionRedux,sspx-logistics-5-1,SDV-1 'Leto' Deep Space Logistics Module,Post-Kerbin Mining Corporation,Store just as much cargo as you need.,AA_T99_Parking,NYI,Payload,Huge,5.0,bulkheadProfiles,False,
StationPartsExpansionRedux,sspx-logistics-5-2,SDV-1X 'Atriedes' Deep Space Logistics Module,Post-Kerbin Mining Corporation,"Store really a lot of cargo, but maybe less than you need.",AA_T99_Parking,NYI,Payload,Huge,5.0,bulkheadProfiles,False,
